"row","kTotal","kWithin","kOut","kDiff","module","Target_annotation","Target_Contig"
"FUN_000285",83.8524923669556,32.9506223749949,50.9018699919607,-17.9512476169659,"yellow","PIM1",66
"FUN_000297",65.8460663437959,52.3616056950432,13.4844606487527,38.8771450462906,"greenyellow","",67
"FUN_000298",27.1355379627487,4.8715161573757,22.264021805373,-17.3925056479973,"black","",67
"FUN_047132",91.7805586788719,41.514232122264,50.2663265566078,-8.7520944343438,"yellow","",70
"FUN_000309",60.1559516982558,17.8947538041582,42.2611978940976,-24.3664440899394,"magenta","SOAT1",71
"FUN_000314",25.2997521544211,14.5442938246543,10.7554583297668,3.78883549488744,"greenyellow","",71
"FUN_000316",303.481449484368,275.221851173113,28.2595983112548,246.962252861859,"greenyellow","",71
"FUN_000323",87.3704842610329,10.9497143729064,76.4207698881265,-65.4710555152201,"red","",73
"FUN_000324",53.4420435128896,23.547698962523,29.8943445503666,-6.34664558784355,"purple","",73
"FUN_000327",57.6753249253557,38.8842851015737,18.791039823782,20.0932452777917,"cyan","NEIL1",73
"FUN_000330",263.8595268944,225.393686967267,38.4658399271334,186.927847040134,"greenyellow","",73
"FUN_000333",31.3650892221621,8.1875858555866,23.1775033665755,-14.9899175109889,"cyan","DISP1",74
"FUN_000334",179.890890337054,108.397764907739,71.4931254293142,36.9046394784252,"yellow","",74
"FUN_000338",114.036233041888,96.1886983015994,17.8475347402888,78.3411635613105,"greenyellow","RBM25",74
"FUN_000344",36.8892736294703,8.95527514250443,27.9339984869659,-18.9787233444614,"royalblue","",75
"FUN_000353",52.8831026211887,24.3288044061347,28.5542982150539,-4.22549380891923,"green","",76
"FUN_000360",225.237711348002,177.402445156843,47.8352661911587,129.567178965685,"orange","",76
"FUN_000372",236.638979519675,186.407601302781,50.2313782168941,136.176223085886,"violet","CNBD1",78
"FUN_000373",39.0265121425654,22.1915818775397,16.8349302650257,5.35665161251394,"purple","ZFAND1",78
"FUN_000376",317.088593861371,284.273294338214,32.8152995231569,251.457994815057,"violet","",78
"FUN_000379",124.20458481229,84.3255014238522,39.8790833884379,44.4464180354143,"orange","",78
"FUN_000381",37.8777920641315,31.9286896486789,5.94910241545266,25.9795872332262,"green","LDB3",79
"FUN_000383",81.6106776126958,68.2873754604182,13.3233021522775,54.9640733081407,"green","PDLIM1",79
"FUN_000385",87.9917837336745,65.7379389122114,22.253844821463,43.4840940907484,"greenyellow","POLR3D",79
"FUN_000386",211.752580464349,154.678911452878,57.0736690114706,97.6052424414077,"violet","",79
"FUN_000389",68.6823666898917,51.8809616002924,16.8014050895993,35.0795565106931,"violet","",79
"FUN_000390",28.2192349119589,7.92310185382292,20.296133058136,-12.3730312043131,"grey60","KDELR2",79
"FUN_000391",42.0872079988662,11.5328942263653,30.5543137725009,-19.0214195461356,"green","",79
"FUN_000392",198.217847000163,103.959895918625,94.257951081538,9.70194483708738,"lightyellow","ABCC1_1",79
"FUN_000394",26.4503050284646,7.72188304815993,18.7284219803046,-11.0065389321447,"red","",80
"FUN_000395",65.0206836360864,13.8671869268979,51.1534967091886,-37.2863097822907,"darkorange","GOLGA1",80
"FUN_000397",218.616838004451,196.809225259093,21.8076127453575,175.001612513735,"violet","",80
"FUN_000398",65.1953383208909,33.2626685389503,31.9326697819407,1.32999875700959,"orange","ARPC5",80
"FUN_000399",99.4472006058752,80.4606206404888,18.9865799653864,61.4740406751024,"cyan","RPL35",80
"FUN_000404",26.3358362912997,8.24978009436299,18.0860561969368,-9.83627610257376,"purple","LRRIQ3",80
"FUN_000405",54.6450092912887,29.6700933575539,24.9749159337348,4.6951774238191,"grey60","IDH3B_1",80
"FUN_000406",34.6865268534208,12.8627142591617,21.8238125942591,-8.96109833509744,"violet","MRPS2",80
"FUN_000410",93.1842779720337,68.6543552731126,24.5299226989211,44.1244325741915,"greenyellow","DFNB31_1",80
"FUN_000412",299.709705916215,237.277573242918,62.4321326732973,174.845440569621,"violet","",80
"FUN_000429",39.3179933138789,19.0627720204403,20.2552212934387,-1.19244927299844,"cyan","",82
"FUN_000858",140.480252802579,114.289225505945,26.191027296634,88.0981982093114,"lightyellow","URB1_1",86
"FUN_000864",425.425188360172,418.38137406484,7.04381429533203,411.337559769508,"orange","TPH1",86
"FUN_000865",122.556818434537,97.1398660966686,25.4169523378682,71.7229137588004,"greenyellow","MRPL23",86
"FUN_000866",48.388825194302,11.8891945347249,36.4996306595771,-24.6104361248522,"darkorange","CCT2",86
"FUN_000867",41.0012072373937,13.9407750525427,27.060432184851,-13.1196571323083,"darkred","",86
"FUN_000869",53.7769372898032,27.4844655496827,26.2924717401205,1.19199380956221,"grey60","POLR3B",86
"FUN_000876",287.618900230904,256.876290666648,30.7426095642555,226.133681102393,"greenyellow","",86
"FUN_000884",32.2791430268266,8.9429690798059,23.3361739470207,-14.3932048672148,"royalblue","",90
"FUN_000901",177.021393953941,127.355590684645,49.6658032692961,77.6897874153492,"lightyellow","FYCO1",91
"FUN_000910",38.8964272439704,8.81828120000692,30.0781460439635,-21.2598648439566,"darkgreen","ALDH3A2_1",94
"FUN_000916",149.459984404574,122.609175153194,26.8508092513796,95.7583659018144,"greenyellow","CPSF6",94
"FUN_000918",37.2192870153355,11.0782056778382,26.1410813374973,-15.0628756596591,"magenta","CNDP2",94
"FUN_000919",197.115064038831,161.876674894365,35.2383891444661,126.638285749899,"violet","FRRS1_1",94
"FUN_000925",64.6500601996834,56.6227319729648,8.02732822671856,48.5954037462463,"greenyellow","",94
"FUN_000937",297.603277650541,277.202954151065,20.4003234994752,256.80263065159,"orange","",95
"FUN_047193",134.283904122084,108.623718544887,25.6601855771977,82.9635329676889,"greenyellow","DDX39B",95
"FUN_000939",59.1941200345226,21.8279396835037,37.3661803510189,-15.5382406675153,"cyan","EIF3G",95
"FUN_000940",31.1754846297081,15.409661496126,15.7658231335821,-0.356161637456101,"greenyellow","",95
"FUN_000949",310.152496882488,266.892258617853,43.2602382646354,223.632020353218,"violet","",96
"FUN_000953",77.7029567586205,12.0482412145834,65.6547155440372,-53.6064743294538,"black","LPIN3",96
"FUN_000971",286.300709339892,256.709002741138,29.5917065987546,227.117296142383,"orange","PCDH9_1",97
"FUN_000975",161.086269676171,132.494315014633,28.5919546615376,103.902360353095,"orange","PCDH7_1",97
"FUN_000984",40.5628118783258,15.67541021609,24.8874016622358,-9.21199144614586,"red","RITA1",101
"FUN_000985",42.0855936253248,27.2588870411613,14.8267065841636,12.4321804569977,"purple","USPL1",101
"FUN_000992",186.046818699166,74.7415130903173,111.305305608848,-36.5637925185312,"yellow","PDCD6IP_1",102
"FUN_000995",117.617735919629,30.8157106354295,86.8020252841999,-55.9863146487705,"darkorange","HEXIM1",102
"FUN_000996",84.036495157688,61.7727965370092,22.2636986206788,39.5090979163305,"orange","",102
"FUN_000999",65.9694767289761,39.5467365246207,26.4227402043554,13.1239963202652,"lightyellow","ABI2",102
"FUN_001011",63.8030566521674,16.4947903176992,47.3082663344682,-30.813476016769,"tan","",103
"FUN_001014",38.3030327564555,12.8380860608354,25.46494669562,-12.6268606347846,"violet","SVEP1_1",103
"FUN_001026",56.4158815345653,27.6981391628989,28.7177423716664,-1.01960320876756,"red","",105
"FUN_001028",55.6369951427507,33.8106614698722,21.8263336728785,11.9843277969936,"darkturquoise","",105
"FUN_001041",54.0955787766979,29.7319202674601,24.3636585092378,5.36826175822237,"cyan","NAT9",109
"FUN_001043",288.483481320539,259.88187973288,28.6016015876592,231.280278145221,"violet","",109
"FUN_001046",119.566754669573,61.6248640211077,57.9418906484657,3.68297337264197,"violet","MAP2K3",109
"FUN_001047",32.0598578057735,8.99799291231215,23.0618648934614,-14.0638719811492,"magenta","TTYH2",109
"FUN_001050",92.5513187466887,39.7819414715325,52.7693772751561,-12.9874358036236,"lightyellow","",109
"FUN_001051",103.149334688711,66.7416769571295,36.4076577315812,30.3340192255483,"cyan","RPS24",109
"FUN_001066",46.6506537760327,10.8709399627685,35.7797138132642,-24.9087738504957,"tan","CEACAM5_1",110
"FUN_001072",49.6916033644042,25.6234265864557,24.0681767779485,1.55524980850726,"cyan","",110
"FUN_001073",20.9570886163508,7.98686724613651,12.9702213702143,-4.9833541240778,"tan","",110
"FUN_001074",198.364795925118,41.5903550672745,156.774440857843,-115.184085790569,"grey60","",110
"FUN_001075",93.1272609933995,76.9447870733081,16.1824739200914,60.7623131532168,"greenyellow","",110
"FUN_001077",127.570481924939,54.9552586229586,72.6152233019803,-17.6599646790216,"yellow","SEC11C",110
"FUN_001083",55.755746075401,25.5051730177568,30.2505730576442,-4.74540003988735,"darkgreen","HINT1",110
"FUN_001084",24.4182055313647,12.6977666194341,11.7204389119306,0.977327707503512,"lightyellow","",110
"FUN_001085",19.4040447765417,8.34211858223754,11.0619261943041,-2.71980761206659,"yellow","RAB8A_1",110
"FUN_001105",124.723294176979,29.6069055806509,95.1163885963283,-65.5094830156774,"black","",114
"FUN_001107",83.3468743722268,49.1254360448459,34.2214383273809,14.903997717465,"lightyellow","MAN1A2",114
"FUN_001114",71.5321994755408,44.8405633640878,26.6916361114531,18.1489272526347,"orange","",114
"FUN_001115",110.212112585225,48.2212782128772,61.9908343723477,-13.7695561594705,"grey60","",114
"FUN_001122",124.619874034122,42.004193379366,82.6156806547561,-40.61148727539,"black","",114
"FUN_001124",140.093006090585,56.0650286297751,84.0279774608101,-27.962948831035,"black","DUSP14",114
"FUN_001129",147.070616227207,69.1180132209003,77.952603006307,-8.83458978540668,"violet","NUP43",114
"FUN_001133",32.0018193753168,7.08356600727826,24.9182533680385,-17.8346873607603,"darkgreen","MRPS15",114
"FUN_001134",212.117418863928,150.059257021809,62.0581618421189,88.0010951796899,"violet","",114
"FUN_001137",339.021279421568,297.050533648761,41.9707457728072,255.079787875954,"greenyellow","",114
"FUN_001138",43.9451646266331,17.530461264186,26.4147033624471,-8.88424209826105,"darkred","",114
"FUN_001140",56.3980686163339,42.8559118804692,13.5421567358646,29.3137551446046,"greenyellow","ATP5F1",114
"FUN_001141",490.251256969828,480.515597314365,9.73565965546209,470.779937658903,"orange","MAPK8IP1",114
"FUN_001144",496.587893508624,487.696504237779,8.8913892708444,478.805114966935,"orange","TMEM9",114
"FUN_001145",22.3100636949849,10.8416671226133,11.4683965723716,-0.626729449758347,"grey60","LACE1",114
"FUN_001146",106.759090912196,53.1682358603673,53.5908550518286,-0.422619191461294,"green","",114
"FUN_001147",51.5420286034947,20.0364088760258,31.5056197274689,-11.4692108514431,"darkturquoise","FLVCR1",114
"FUN_001150",142.335021082529,49.4757326873195,92.8592883952097,-43.3835557078902,"yellow","BECN1",116
"FUN_001151",58.8463008842792,7.74671980024823,51.099581084031,-43.3528612837827,"magenta","GUK1",116
"FUN_001153",281.188403719133,261.626193940221,19.562209778912,242.063984161309,"greenyellow","",116
"FUN_001154",67.2206346492321,32.1796106066917,35.0410240425404,-2.8614134358487,"red","EIF5",117
"FUN_001155",446.308409799207,433.446336443623,12.8620733555838,420.584263088039,"orange","KLC4",117
"FUN_001158",113.005400991327,54.1289207805293,58.8764802107975,-4.74755943026824,"cyan","CMTR1",117
"FUN_001160",84.6955717753578,55.4644601628243,29.2311116125334,26.2333485502909,"greenyellow","",117
"FUN_001163",59.92628794211,20.5382681471672,39.3880197949428,-18.8497516477755,"cyan","ESF1",117
"FUN_001165",137.302350718051,57.8169082966257,79.4854424214253,-21.6685341247996,"yellow","GCC1",117
"FUN_001167",486.950581852857,479.370335113165,7.58024673969226,471.790088373472,"orange","",117
"FUN_001169",63.9993045636404,21.4185042378403,42.5808003258001,-21.1622960879598,"purple","TRNT1",117
"FUN_001170",74.6918304967506,48.9359204662235,25.7559100305271,23.1800104356964,"greenyellow","TDO2_1",119
"FUN_001176",125.255498821233,94.4851326807736,30.7703661404594,63.7147665403142,"lightyellow","",119
"FUN_001177",135.825216256923,76.5759876659717,59.2492285909509,17.3267590750208,"orange","SH3RF3",119
"FUN_001178",125.223338693791,65.32108782259,59.9022508712011,5.41883695138891,"yellow","COMMD5",119
"FUN_001179",54.9622772366948,23.1867701788722,31.7755070578226,-8.58873687895039,"darkorange","AMDHD2",119
"FUN_001180",43.1934456580171,16.8064596337321,26.386986024285,-9.5805263905529,"red","",119
"FUN_001182",18.1007407967767,6.28494941522655,11.8157913815502,-5.53084196632362,"greenyellow","",119
"FUN_001190",86.307683639314,21.3972237260617,64.9104599132523,-43.5132361871905,"darkgreen","",120
"FUN_001198",30.6632050821033,5.48624016405493,25.1769649180483,-19.6907247539934,"grey60","NFU1",120
"FUN_001201",343.457376899242,334.277750320802,9.17962657844021,325.098123742362,"orange","RUFY1",120
"FUN_001208",92.5683822417845,48.1264479458975,44.441934295887,3.68451365001046,"tan","GADD45A_2",121
"FUN_001209",11.1644633341291,0.757949528432543,10.4065138056966,-9.64856427726403,"grey","CSRP2BP",121
"FUN_001210",22.4598895429843,5.98627336397618,16.4736161790081,-10.4873428150319,"royalblue","",121
"FUN_001211",84.3723932977881,20.865213792402,63.5071795053861,-42.6419657129842,"grey60","EPT1",121
"FUN_001217",32.7576647497395,6.06148669569823,26.6961780540413,-20.6346913583431,"violet","",121
"FUN_001223",177.284892403384,33.9948460100165,143.290046393368,-109.295200383351,"black","",121
"FUN_001227",101.866243998876,22.9270268725378,78.9392171263379,-56.0121902538001,"black","",122
"FUN_001228",94.3271361528898,27.4743086025513,66.8528275503385,-39.3785189477872,"black","",122
"FUN_001232",163.631560153834,41.482678518799,122.148881635035,-80.6662031162362,"green","",122
"FUN_001233",82.5611456179871,15.8034817774109,66.7576638405762,-50.9541820631653,"black","",122
"FUN_001236",127.125059163837,75.1578137277913,51.9672454360455,23.1905682917458,"orange","",122
"FUN_001237",260.707044698902,231.076604944182,29.6304397547195,201.446165189462,"orange","",122
"FUN_001238",340.882613280097,327.941134278393,12.9414790017049,314.999655276688,"orange","GNB4",122
"FUN_001240",371.490034877269,335.604335323587,35.8856995536815,299.718635769906,"greenyellow","",122
"FUN_001244",253.051872072626,183.77828764422,69.2735844284059,114.504703215814,"violet","",122
"FUN_001246",59.5661671974691,37.7859937662038,21.7801734312653,16.0058203349385,"greenyellow","PLA2G4A_1",123
"FUN_001254",102.694194813631,31.9366050240388,70.7575897895924,-38.8209847655536,"darkorange","PLA2G4A_3",123
"FUN_001256",88.6746843675966,43.5493993293792,45.1252850382174,-1.57588570883827,"green","",123
"FUN_001259",98.0162316297421,40.1360013183209,57.8802303114212,-17.7442289931003,"yellow","",123
"FUN_001261",88.6893825572732,34.4664777754821,54.2229047817911,-19.7564270063091,"tan","",123
"FUN_001263",69.1740409747863,44.4689690362742,24.7050719385121,19.7638970977621,"tan","",123
"FUN_001264",33.3787763217768,19.3259693069774,14.0528070147994,5.27316229217805,"greenyellow","SLC1A4",123
"FUN_001283",43.519436420264,29.120734805911,14.398701614353,14.7220331915581,"lightyellow","GK5",126
"FUN_001284",179.221458148525,116.856864308342,62.3645938401826,54.4922704681598,"violet","ZNFX1_1",126
"FUN_001302",157.763668695791,135.607375798836,22.1562928969553,113.45108290188,"orange","",126
"FUN_001306",60.1779436637736,14.6815338637373,45.4964098000363,-30.814875936299,"cyan","",126
"FUN_001310",322.923408699199,306.863500349694,16.0599083495044,290.80359200019,"orange","",127
"FUN_001315",108.912680059838,82.6882419789269,26.2244380809113,56.4638038980157,"violet","",127
"FUN_001328",46.9420683250476,23.6227667202008,23.3193016048468,0.30346511535398,"grey60","",127
"FUN_001329",268.486950873377,236.656152648929,31.8307982244477,204.825354424481,"greenyellow","MTX1",127
"FUN_001332",22.2167600917675,3.49890455819485,18.7178555335727,-15.2189509753778,"darkorange","",127
"FUN_001337",51.2573634554371,9.82107084714644,41.4362926082907,-31.6152217611442,"cyan","CIB2",127
"FUN_001338",92.706883270864,47.5835418657385,45.1233414051255,2.46020046061294,"greenyellow","",127
"FUN_001346",22.3967186333042,4.72059749343279,17.6761211398714,-12.9555236464386,"darkorange","PPME1",129
"FUN_001348",172.014532200741,126.089254387226,45.9252778135151,80.163976573711,"lightyellow","C2CD3",129
"FUN_001353",456.357253015966,449.520584397995,6.83666861797099,442.683915780024,"orange","",129
"FUN_001354",480.341498277231,472.050385581765,8.29111269546559,463.7592728863,"orange","",129
"FUN_001357",22.2223809233507,11.3950426013443,10.8273383220064,0.567704279337931,"violet","",130
"FUN_001374",48.7449100160628,16.7378741944581,32.0070358216047,-15.2691616271465,"darkorange","MEC2_1",130
"FUN_001376",416.993507875769,405.188384981574,11.8051228941944,393.38326208738,"orange","STO2",130
"FUN_001377",297.562406974708,292.24288555922,5.31952141548862,286.923364143731,"orange","",130
"FUN_001378",39.5146182522097,26.4784636653185,13.0361545868912,13.4423090784274,"grey60","PHPT1",130
"FUN_001379",58.4483704819536,35.4287040639415,23.0196664180121,12.4090376459294,"grey60","",130
"FUN_001380",269.478837958794,260.713186834152,8.76565112464209,251.94753570951,"orange","FAM69A",130
"FUN_001381",58.9166104245297,11.3037768877457,47.612833536784,-36.3090566490382,"red","",130
"FUN_001386",26.1158509161816,16.1885100204991,9.92734089568252,6.26116912481654,"violet","ABL1",130
"FUN_001390",43.9743303398877,18.7776701445958,25.1966601952919,-6.41899005069607,"darkturquoise","",132
"FUN_001391",109.373930094048,37.9843137022292,71.3896163918186,-33.4053026895895,"yellow","TDRD7_1",133
"FUN_001392",195.144242108056,145.040954849933,50.1032872581227,94.9376675918105,"greenyellow","TDRD7_2",133
"FUN_001393",132.81404188548,60.509119362033,72.3049225234468,-11.7958031614138,"violet","",133
"FUN_046688",23.6541585955856,5.69512999767497,17.9590285979107,-12.2638986002357,"darkgreen","",133
"FUN_001419",10.6370904202458,0.593776702377948,10.0433137178679,-9.44953701548994,"grey","",133
"FUN_001430",49.4936168845663,27.4100886356436,22.0835282489226,5.32656038672096,"lightyellow","",136
"FUN_001431",130.517062374695,79.0288824509981,51.4881799236967,27.5407025273014,"violet","ACOX1_1",136
"FUN_001435",65.6243990024092,33.9246341558444,31.6997648465648,2.2248693092796,"yellow","GBP2",137
"FUN_001444",147.096478869091,103.358955645046,43.737523224045,59.6214324210012,"lightyellow","EHMT1_1",137
"FUN_001447",12.8698843869481,3.63595196107345,9.23393242587461,-5.59798046480117,"cyan","RNF44",137
"FUN_001448",31.9812129296741,6.60468645830008,25.376526471374,-18.7718400130739,"magenta","",137
"FUN_046706",158.358378128257,120.985961267375,37.3724168608818,83.6135444064934,"orange","UBR4_2",137
"FUN_001465",50.7515992983008,12.0371532654501,38.7144460328508,-26.6772927674007,"darkgreen","",137
"FUN_001466",54.1519280498793,9.81328087783108,44.3386471720483,-34.5253662942172,"darkorange","",137
"FUN_001475",369.737064095812,353.102829295039,16.6342348007727,336.468594494267,"orange","",138
"FUN_001478",58.9509418590201,34.7867110796027,24.1642307794174,10.6224803001853,"darkturquoise","",138
"FUN_001480",57.5050457020527,43.2425333477879,14.2625123542648,28.9800209935232,"orange","",138
"FUN_001481",150.118256259567,25.2666610824996,124.851595177067,-99.5849340945673,"green","PPP2R1A",138
"FUN_001482",97.8211314880703,63.7142799341594,34.1068515539109,29.6074283802485,"green","NDUFS2",138
"FUN_001483",13.1898181204237,2.68387370478882,10.5059444156349,-7.82207071084604,"green","",138
"FUN_001507",380.940950128519,341.598495230877,39.3424548976421,302.256040333234,"violet","",138
"FUN_001514",164.969074158956,120.19520919495,44.773864964006,75.4213442309438,"lightyellow","DYRK1A",138
"FUN_001517",146.225166443513,62.8324189904319,83.3927474530807,-20.5603284626488,"violet","",138
"FUN_001526",211.024577387066,148.474882985962,62.5496944011035,85.9251885848586,"yellow","",138
"FUN_001529",91.9236931380941,48.501928781333,43.4217643567611,5.08016442457185,"cyan","RPS25",138
"FUN_001530",65.7706729004822,35.7928876664732,29.977785234009,5.81510243246416,"orange","EI24",138
"FUN_001534",43.8964978306713,9.18266030918442,34.7138375214868,-25.5311772123024,"red","",138
"FUN_001543",148.78441579343,92.1556172805193,56.6287985129108,35.5268187676085,"yellow","",142
"FUN_001545",52.2927941443211,15.9965009147426,36.2962932295786,-20.299792314836,"red","RBM34",142
"FUN_001547",19.469226685628,5.7513389984711,13.7178876871569,-7.96654868868579,"darkturquoise","NRDE2",142
"FUN_001548",44.5638883569271,10.3827267951304,34.1811615617967,-23.7984347666662,"darkturquoise","ATG14",142
"FUN_046721",242.623836194745,174.917759447875,67.7060767468692,107.211682701006,"greenyellow","BAZ1A",142
"FUN_001551",96.6850921301044,36.8345656808459,59.8505264492585,-23.0159607684126,"grey60","COX16",142
"FUN_001552",17.0454198393298,6.55954687012415,10.4858729692056,-3.92632609908148,"orange","MOCS3",142
"FUN_001558",103.139370182195,39.6712922871351,63.4680778950597,-23.7967856079246,"black","",142
"FUN_001565",34.7185329650369,24.0349861939296,10.6835467711074,13.3514394228222,"orange","UGP2",142
"FUN_001566",22.3858457972314,14.8934030168394,7.49244278039199,7.40096023644738,"orange","VPS54",142
"FUN_001567",60.6598236846066,23.8544949268556,36.805328757751,-12.9508338308954,"greenyellow","PHF10",142
"FUN_001568",146.718708865591,67.9381906420701,78.7805182235212,-10.8423275814511,"darkred","TTC18",142
"FUN_001569",15.7482907704967,9.08949607401733,6.65879469647937,2.43070137753796,"orange","DTD1",142
"FUN_001571",29.8898146633045,17.5984780100485,12.291336653256,5.30714135679246,"greenyellow","CGRRF1",142
"FUN_001573",58.5648433312026,32.7498045975087,25.8150387336939,6.93476586381479,"lightyellow","",142
